episode,success,near_miss,fail,first_pass_success,steps,time_s,capture_time_s,min_dist_m,init_px_m,init_py_m,init_pz_m,init_dist_m,init_bearing_rad
965,0,1,0,0,1251,25.04,nan,1.0106948614120483,164.6550750732422,-2.553215265274048,100.43751525878906,192.88729858398438,-0.015505203977227211
966,1,0,0,0,264,5.3,5.3,0.6424129605293274,125.79232788085938,-30.409622192382812,97.87511444091797,162.259033203125,-0.2371939718723297
967,0,1,0,0,1251,25.04,nan,1.0799415111541748,164.36778259277344,27.811235427856445,80.3960952758789,185.07772827148438,0.16761374473571777
968,1,0,0,1,276,5.54,5.54,0.656200110912323,136.5951385498047,-13.505799293518066,116.85879516601562,180.2681884765625,-0.0985543429851532
969,0,1,0,0,1251,25.04,nan,1.391086220741272,134.05917358398438,10.037469863891602,89.3413314819336,161.4140167236328,0.07473398745059967
970,1,0,0,0,255,5.12,5.12,0.9087173938751221,144.5739288330078,9.43410873413086,103.79541015625,178.22488403320312,0.06516217440366745
971,1,0,0,1,280,5.62,5.62,0.8102896213531494,168.94017028808594,-32.72035598754883,107.65325164794922,202.9793701171875,-0.19131146371364594
972,1,0,0,0,249,5.0,5.0,0.4931199550628662,141.35768127441406,-7.52510404586792,99.22089385986328,172.86817932128906,-0.05318428948521614
973,1,0,0,0,245,4.92,4.92,0.819557249546051,141.05084228515625,23.655574798583984,83.87608337402344,165.80145263671875,0.16616322100162506
974,0,1,0,0,1251,25.04,nan,1.4914805889129639,121.8818588256836,36.62248229980469,90.70523834228516,156.28126525878906,0.29189276695251465
975,0,1,0,0,1251,25.04,nan,1.3881804943084717,172.47817993164062,-38.56583023071289,81.10486602783203,194.45834350585938,-0.2199799120426178
976,1,0,0,0,261,5.24,5.24,0.6835956573486328,143.7926483154297,23.441513061523438,111.86006927490234,183.68043518066406,0.16160143911838531
977,0,1,0,0,1251,25.04,nan,1.024189829826355,123.02275848388672,-3.359365701675415,92.05648803710938,153.68890380859375,-0.02730008028447628
978,1,0,0,0,267,5.36,5.36,0.22932878136634827,138.76234436035156,-15.837279319763184,110.3158950805664,177.97586059570312,-0.1136406734585762
979,0,1,0,0,1251,25.04,nan,1.1384397745132446,151.88372802734375,28.99563980102539,111.0843505859375,190.39208984375,0.18863703310489655
980,1,0,0,1,266,5.34,5.34,0.7779844403266907,164.1883087158203,10.058165550231934,101.74391174316406,193.41868591308594,0.06118347868323326
981,1,0,0,1,239,4.8,4.8,0.8666800856590271,138.10733032226562,26.057497024536133,95.71953582763672,170.04368591308594,0.1864835023880005
982,1,0,0,1,288,5.78,5.78,0.8923357129096985,178.88352966308594,-36.38557052612305,116.92349243164062,216.78175354003906,-0.20066618919372559
983,1,0,0,0,274,5.5,5.5,0.4207928478717804,177.0641632080078,11.904553413391113,105.6095962524414,206.51107788085938,0.06713195890188217
984,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.62923663854599,151.9482879638672,-25.844345092773438,99.11921691894531,183.250732421875,-0.1684741973876953
985,0,1,0,0,1251,25.04,nan,1.2523993253707886,162.82882690429688,27.193927764892578,78.73466491699219,182.8985595703125,0.1654820293188095
986,1,0,0,0,242,4.86,4.86,0.8700050711631775,131.77114868164062,2.2016103267669678,90.5152587890625,159.87962341308594,0.016706276684999466
987,1,0,0,1,257,5.16,5.16,0.8132520914077759,135.49899291992188,7.08748197555542,112.09663391113281,175.99961853027344,0.05225890502333641
988,1,0,0,1,249,5.0,5.0,0.8982006311416626,141.1122589111328,5.330515384674072,103.84008026123047,175.28219604492188,0.03775704652070999
989,1,0,0,0,263,5.28,5.28,0.8128728270530701,173.16676330566406,0.542492687702179,91.4985122680664,195.8545379638672,0.00313276587985456
990,1,0,0,1,257,5.16,5.16,0.8849351406097412,142.92071533203125,12.878317832946777,107.83160400390625,179.49884033203125,0.08986543864011765
991,1,0,0,0,263,5.28,5.28,0.6954947710037231,162.3006134033203,20.255083084106445,110.18333435058594,197.2108612060547,0.1241578683257103
992,1,0,0,0,260,5.22,5.22,0.24184578657150269,126.73971557617188,-29.66752815246582,115.98677062988281,174.34461975097656,-0.22994212806224823
993,1,0,0,0,235,4.72,4.72,0.9795876741409302,125.17292785644531,26.422534942626953,88.10301971435547,155.3336944580078,0.20803424715995789
994,1,0,0,1,260,5.22,5.22,0.5924984216690063,149.830078125,-16.107004165649414,101.83007049560547,181.8731689453125,-0.1070905327796936
995,1,0,0,1,255,5.12,5.12,0.7068042755126953,147.93080139160156,9.161354064941406,102.41230773925781,180.1547393798828,0.061851006001234055
996,1,0,0,1,243,4.88,4.88,0.6500662565231323,122.23711395263672,11.735359191894531,97.14322662353516,156.57725524902344,0.09571154415607452
997,1,0,0,1,233,4.68,4.68,0.4894478917121887,124.8985824584961,-8.118410110473633,87.7325439453125,152.84817504882812,-0.0649087131023407
998,0,1,0,0,1251,25.04,nan,1.3885456323623657,169.09642028808594,-29.445261001586914,96.7625961303711,197.037109375,-0.17240428924560547
999,1,0,0,1,234,4.7,4.7,0.6131982803344727,127.94454956054688,-13.891098976135254,79.40325164794922,151.22052001953125,-0.10814763605594635
